date,lat_orig_1,lon_orig_1,rainfall_orig_1,cumi_orig_1,lat_orig_2,lon_orig_2,rainfall_orig_2,cumi_orig_2,lat_orig_3,lon_orig_3,rainfall_orig_3,cumi_orig_3,lat_orig_4,lon_orig_4,rainfall_orig_4,cumi_orig_4,lat_orig_5,lon_orig_5,rainfall_orig_5,cumi_orig_5,lat_orig_6,lon_orig_6,rainfall_orig_6,cumi_orig_6,lat_orig_7,lon_orig_7,rainfall_orig_7,cumi_orig_7,lat_adj_1,lon_adj_1,rainfall_adj_1,cumi_adj_1,lat_adj_2,lon_adj_2,rainfall_adj_2,cumi_adj_2,lat_adj_3,lon_adj_3,rainfall_adj_3,cumi_adj_3,lat_adj_4,lon_adj_4,rainfall_adj_4,cumi_adj_4,flood
1971-01-21,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-01-22,26.5,81.0,6.560797214508057,6.560797214508057,26.75,81.25,14.254366874694824,14.254366874694824,26.75,81.0,9.868589401245115,9.868589401245115,26.75,80.75,7.063545227050781,7.063545227050781,27.0,81.0,8.202685356140137,8.202685356140137,27.0,80.75,8.253169059753418,8.253169059753418,27.0,80.5,15.323416709899902,15.323416709899902,27.75,80.25,4.181885242462158,4.181885242462158,27.5,80.25,2.563572883605957,2.563572883605957,27.25,80.75,5.096915245056152,5.096915245056152,27.5,80.75,17.540023803710938,17.540023803710938,0
1971-01-23,26.5,81.0,0.0,6.560797214508057,26.75,81.25,0.0,14.254366874694824,26.75,81.0,0.0,9.868589401245115,26.75,80.75,0.0,7.063545227050781,27.0,81.0,0.0,8.202685356140137,27.0,80.75,0.0,8.253169059753418,27.0,80.5,0.0,15.323416709899902,27.75,80.25,0.0,4.181885242462158,27.5,80.25,0.0,2.563572883605957,27.25,80.75,0.0,5.096915245056152,27.5,80.75,0.0,17.540023803710938,0
1971-01-24,26.5,81.0,0.0,6.560797214508057,26.75,81.25,0.0,14.254366874694824,26.75,81.0,0.0,9.868589401245115,26.75,80.75,0.0,7.063545227050781,27.0,81.0,0.0,8.202685356140137,27.0,80.75,0.0,8.253169059753418,27.0,80.5,0.0,15.323416709899902,27.75,80.25,0.0,4.181885242462158,27.5,80.25,0.0,2.563572883605957,27.25,80.75,0.0,5.096915245056152,27.5,80.75,0.0,17.540023803710938,0
1971-01-25,26.5,81.0,0.9284197688102722,7.489216983318329,26.75,81.25,0.0,14.254366874694824,26.75,81.0,0.0,9.868589401245115,26.75,80.75,0.0,7.063545227050781,27.0,81.0,0.0,8.202685356140137,27.0,80.75,0.0,8.253169059753418,27.0,80.5,0.0,15.323416709899902,27.75,80.25,0.0,4.181885242462158,27.5,80.25,0.0,2.563572883605957,27.25,80.75,0.0,5.096915245056152,27.5,80.75,0.0,17.540023803710938,0
1971-01-26,26.5,81.0,2.838265180587769,10.327482163906097,26.75,81.25,0.5865256786346436,14.840892553329468,26.75,81.0,5.116562366485596,14.985151767730711,26.75,80.75,7.390275955200195,14.453821182250977,27.0,81.0,4.226444244384766,12.429129600524902,27.0,80.75,7.211283206939697,15.464452266693115,27.0,80.5,2.27778434753418,17.601201057434082,27.75,80.25,6.5567240715026855,10.738609313964844,27.5,80.25,8.960153579711914,11.523726463317871,27.25,80.75,2.0506176948547363,7.147532939910889,27.5,80.75,6.872799873352051,24.41282367706299,0
1971-01-27,26.5,81.0,0.0,10.327482163906097,26.75,81.25,0.0,14.840892553329468,26.75,81.0,0.0,14.985151767730711,26.75,80.75,0.0,14.453821182250977,27.0,81.0,0.0,12.429129600524902,27.0,80.75,0.0,15.464452266693115,27.0,80.5,0.0,17.601201057434082,27.75,80.25,3.864325761795044,14.602935075759888,27.5,80.25,2.303683280944824,13.827409744262695,27.25,80.75,2.093178987503052,9.24071192741394,27.5,80.75,9.12308120727539,33.53590488433838,0
1971-01-28,26.5,81.0,0.0,10.327482163906097,26.75,81.25,0.0,14.840892553329468,26.75,81.0,0.0,14.985151767730711,26.75,80.75,0.0,14.453821182250977,27.0,81.0,0.0,12.429129600524902,27.0,80.75,0.0,15.464452266693115,27.0,80.5,0.0,17.601201057434082,27.75,80.25,0.0,14.602935075759888,27.5,80.25,0.0,13.827409744262695,27.25,80.75,0.0,9.24071192741394,27.5,80.75,0.0,33.53590488433838,0
1971-01-29,26.5,81.0,0.0,3.766684949398041,26.75,81.25,0.0,0.5865256786346436,26.75,81.0,0.0,5.116562366485596,26.75,80.75,0.0,7.390275955200195,27.0,81.0,0.0,4.226444244384766,27.0,80.75,0.0,7.211283206939697,27.0,80.5,0.0,2.27778434753418,27.75,80.25,0.0,10.42104983329773,27.5,80.25,0.0,11.263836860656738,27.25,80.75,0.0,4.143796682357788,27.5,80.75,0.0,15.995881080627441,0
1971-01-30,26.5,81.0,0.0,3.766684949398041,26.75,81.25,0.0,0.5865256786346436,26.75,81.0,0.0,5.116562366485596,26.75,80.75,0.0,7.390275955200195,27.0,81.0,0.0,4.226444244384766,27.0,80.75,0.0,7.211283206939697,27.0,80.5,0.0,2.27778434753418,27.75,80.25,0.0,10.42104983329773,27.5,80.25,0.0,11.263836860656738,27.25,80.75,0.0,4.143796682357788,27.5,80.75,0.0,15.995881080627441,0
1971-01-31,26.5,81.0,0.0,3.766684949398041,26.75,81.25,0.0,0.5865256786346436,26.75,81.0,0.0,5.116562366485596,26.75,80.75,0.0,7.390275955200195,27.0,81.0,0.0,4.226444244384766,27.0,80.75,0.0,7.211283206939697,27.0,80.5,0.0,2.27778434753418,27.75,80.25,0.0,10.42104983329773,27.5,80.25,0.0,11.263836860656738,27.25,80.75,0.0,4.143796682357788,27.5,80.75,0.0,15.995881080627441,0
1971-02-01,26.5,81.0,0.0,2.838265180587769,26.75,81.25,0.0,0.5865256786346436,26.75,81.0,0.0,5.116562366485596,26.75,80.75,0.0,7.390275955200195,27.0,81.0,0.0,4.226444244384766,27.0,80.75,0.0,7.211283206939697,27.0,80.5,0.0,2.27778434753418,27.75,80.25,0.0,10.42104983329773,27.5,80.25,0.0,11.263836860656738,27.25,80.75,0.0,4.143796682357788,27.5,80.75,0.0,15.995881080627441,0
1971-02-02,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,3.864325761795044,27.5,80.25,0.0,2.303683280944824,27.25,80.75,0.0,2.093178987503052,27.5,80.75,0.0,9.12308120727539,0
1971-02-03,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-04,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-05,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-06,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-07,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-08,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-09,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-10,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-11,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-12,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-13,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-14,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-15,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-16,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-17,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-18,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-19,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.0,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-20,26.5,81.0,0.0,0.0,26.75,81.25,0.4742899239063263,0.4742899239063263,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-21,26.5,81.0,0.0,0.0,26.75,81.25,0.1926802694797516,0.6669701933860779,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-22,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.6669701933860779,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-23,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.6669701933860779,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-24,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.6669701933860779,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-25,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.6669701933860779,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-26,26.5,81.0,0.0,0.0,26.75,81.25,0.0,0.6669701933860779,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-27,26.5,81.0,0.9349799156188964,0.9349799156188964,26.75,81.25,0.0,0.1926802694797516,26.75,81.0,0.0,0.0,26.75,80.75,0.0,0.0,27.0,81.0,0.0,0.0,27.0,80.75,0.0,0.0,27.0,80.5,0.112960547208786,0.112960547208786,27.75,80.25,0.0,0.0,27.5,80.25,0.0,0.0,27.25,80.75,0.0,0.0,27.5,80.75,0.0,0.0,0
1971-02-28,26.5,81.0,10.176369667053224,11.111349582672121,26.75,81.25,10.955944061279297,10.955944061279297,26.75,81.0,11.898919105529783,11.898919105529783,26.75,80.75,12.056340217590332,12.056340217590332,27.0,81.0,14.784940719604492,14.784940719604492,27.0,80.75,12.83958911895752,12.83958911895752,27.0,80.5,12.284796714782717,12.397757261991503,27.75,80.25,17.180036544799805,17.180036544799805,27.5,80.25,16.543394088745117,16.543394088745117,27.25,80.75,15.63101291656494,15.63101291656494,27.5,80.75,31.92479705810547,31.92479705810547,0
1971-03-01,26.5,81.0,0.0,11.111349582672121,26.75,81.25,0.0,10.955944061279297,26.75,81.0,0.0,11.898919105529783,26.75,80.75,0.0,12.056340217590332,27.0,81.0,0.0,14.784940719604492,27.0,80.75,0.0,12.83958911895752,27.0,80.5,0.0,12.397757261991503,27.75,80.25,1.4820932149887085,18.662129759788513,27.5,80.25,0.0,16.543394088745117,27.25,80.75,0.0,15.63101291656494,27.5,80.75,0.0,31.92479705810547,0
1971-03-02,26.5,81.0,0.0,11.111349582672121,26.75,81.25,0.0,10.955944061279297,26.75,81.0,0.0,11.898919105529783,26.75,80.75,0.0,12.056340217590332,27.0,81.0,0.0,14.784940719604492,27.0,80.75,0.0,12.83958911895752,27.0,80.5,0.0,12.397757261991503,27.75,80.25,0.0,18.662129759788513,27.5,80.25,0.0,16.543394088745117,27.25,80.75,0.0,15.63101291656494,27.5,80.75,0.0,31.92479705810547,0
1971-03-03,26.5,81.0,0.0,11.111349582672121,26.75,81.25,0.0,10.955944061279297,26.75,81.0,0.0,11.898919105529783,26.75,80.75,0.0,12.056340217590332,27.0,81.0,0.0,14.784940719604492,27.0,80.75,0.0,12.83958911895752,27.0,80.5,0.0,12.397757261991503,27.75,80.25,0.0,18.662129759788513,27.5,80.25,0.0,16.543394088745117,27.25,80.75,0.0,15.63101291656494,27.5,80.75,0.0,31.92479705810547,0
1971-03-04,26.5,81.0,0.0,11.111349582672121,26.75,81.25,0.0,10.955944061279297,26.75,81.0,0.0,11.898919105529783,26.75,80.75,0.0,12.056340217590332,27.0,81.0,0.0,14.784940719604492,27.0,80.75,0.0,12.83958911895752,27.0,80.5,0.0,12.397757261991503,27.75,80.25,0.0,18.662129759788513,27.5,80.25,0.0,16.543394088745117,27.25,80.75,0.0,15.63101291656494,27.5,80.75,0.0,31.92479705810547,0
1971-03-05,26.5,81.0,1.840024471282959,12.95137405395508,26.75,81.25,20.97636032104492,31.932304382324215,26.75,81.0,17.339662551879883,29.238581657409668,26.75,80.75,30.414730072021484,42.471070289611816,27.0,81.0,18.582544326782227,33.36748504638672,27.0,80.75,31.690771102905277,44.53036022186279,27.0,80.5,3.724583387374878,16.12234064936638,27.75,80.25,6.2989606857299805,24.961090445518494,27.5,80.25,5.444077491760254,21.98747158050537,27.25,80.75,2.443276643753052,18.074289560317993,27.5,80.75,4.841665744781494,36.76646280288696,0
1971-03-06,26.5,81.0,0.0,12.016394138336183,26.75,81.25,0.0,31.932304382324215,26.75,81.0,0.0,29.238581657409668,26.75,80.75,0.0,42.471070289611816,27.0,81.0,0.0,33.36748504638672,27.0,80.75,0.0,44.53036022186279,27.0,80.5,0.0,16.009380102157593,27.75,80.25,0.0,24.961090445518494,27.5,80.25,0.0,21.98747158050537,27.25,80.75,0.0,18.074289560317993,27.5,80.75,0.0,36.76646280288696,0
